time_sec,rms_Sample,rms_Voc 1,rms_Voc 2,rms_Guitare,rms_Basse,rms_BatterieG,rms_BatterieD,region,beat,measure,x_Voc 1,y_Voc 1
79.0,26140069.854,311857.905,340376113.793,142573.842,191244128.517,436372112.76,124008884.541,Break_/_Bridge,3,2,-1.308,1.292
79.1,20918390.338,312118.391,343558477.7,142289.194,186616650.179,438364960.725,113408562.249,Break_/_Bridge,3,2,-1.382,1.198
79.2,16741364.692,312462.537,332727423.311,142119.083,185603647.591,440344016.488,101751735.058,Break_/_Bridge,3,2,-1.44,1.099
79.3,28734469.128,312253.745,328624423.302,143144.739,183968245.505,438346878.472,162092653.57,Break_/_Bridge,4,2,-1.502,0.98
79.4,22994162.993,312262.533,290021774.456,142095.114,180600724.185,437316692.033,152502773.88,Break_/_Bridge,4,2,-1.56,0.846
79.5,18402003.281,312822.839,257764270.052,142015.488,181468358.455,425795686.036,132485292.03,Break_/_Bridge,4,2,-1.608,0.695
79.6,30063015.596,313383.81,233382508.832,141649.862,181810659.819,401117929.88,119937512.529,Break_/_Bridge,1,3,-1.636,0.544
79.7,24056774.546,312884.342,195055031.199,141744.199,176163692.52,380692276.751,115325619.656,Break_/_Bridge,1,3,-1.657,0.333
79.8,19251950.908,311896.799,158646057.199,141027.929,174212034.792,372356313.528,106582912.894,Break_/_Bridge,1,3,-1.65,0.151
79.9,15408130.653,310234.988,128643407.3,141056.905,180070982.445,369910530.978,99762825.745,Break_/_Bridge,2,3,-1.645,-0.007
80.0,23718337.779,311485.166,103479032.25,140994.152,185344691.768,361852726.174,177781997.861,Break_/_Bridge,2,3,-1.615,-0.153
80.1,18981243.114,311386.726,83164144.192,140631.19,188751003.905,361483029.975,163277604.764,Break_/_Bridge,2,3,-1.58,-0.278
80.2,15191477.869,311695.092,66771709.071,140461.052,194361116.522,358791618.373,143960369.557,Break_/_Bridge,2,3,-1.553,-0.385
80.3,27494671.894,312060.25,53729101.006,140090.575,197179687.282,357589723.217,131924143.555,Break_/_Bridge,3,3,-1.518,-0.481
80.4,22002322.249,312737.626,43201007.863,140466.02,193178791.965,361331328.561,120626977.485,Break_/_Bridge,3,3,-1.511,-0.482
80.5,17608498.499,311355.124,34784817.675,140381.883,192681726.199,363072522.875,108220210.741,Break_/_Bridge,3,3,-1.511,-0.485
80.6,29428293.038,310088.728,28044593.061,140328.932,194134255.747,369045716.29,152136920.081,Break_/_Bridge,4,3,-1.511,-0.487
80.7,23549201.392,309578.975,22643809.772,140625.124,191124168.182,379157500.785,175190291.775,Break_/_Bridge,4,3,-1.511,-0.576
80.8,18845883.431,309999.1,18336434.628,140691.227,187415218.93,389263132.156,149698828.116,Break_/_Bridge,4,3,-1.511,-0.659
80.9,15083202.129,310438.232,14880505.597,141163.149,190188948.271,401044510.35,128259198.68,Break_/_Bridge,1,4,-1.49,-0.759
81.0,27408064.407,310157.431,12113448.81,141181.722,187609664.673,405270358.046,120640867.338,Break_/_Bridge,1,4,-1.393,-0.867
81.1,21933015.52,311058.335,9894093.539,141391.294,186068647.827,396902095.242,109717468.088,Break_/_Bridge,1,4,-1.253,-0.96
81.2,17552961.556,311722.702,8125009.948,141461.662,191381522.613,378251817.339,97459733.104,Break_/_Bridge,1,4,-1.137,-1.014
81.3,25433903.403,310316.981,6702213.136,141243.795,188952524.25,354139828.158,159925144.245,Break_/_Bridge,2,4,-1.023,-1.073
81.4,20353609.104,310188.248,5576109.008,141063.979,178638626.376,350608340.573,152868643.381,Break_/_Bridge,2,4,-0.892,-1.12
81.5,16289406.614,311167.12,4670076.798,141376.772,174562430.673,349956944.429,132143806.078,Break_/_Bridge,2,4,-0.759,-1.179
81.6,28372903.359,308676.198,3946379.945,141248.553,174106664.224,347055939.387,118284256.308,Break_/_Bridge,3,4,-0.647,-1.254
81.7,22704751.76,308665.495,3360631.159,141149.633,181016758.499,341500235.541,110655021.838,Break_/_Bridge,3,4,-0.54,-1.333
81.8,18170515.037,308927.727,2903687.386,141445.433,182723780.853,343612894.573,98579132.73,Break_/_Bridge,3,4,-0.416,-1.388
81.9,14542922.39,310591.807,2526347.635,141735.04,186386665.633,346667355.652,90721174.797,Break_/_Bridge,3,4,-0.311,-1.424
82.0,26975783.114,311229.167,2246299.885,142187.998,182848723.09,341945705.027,157563952.168,Break_/_Bridge,4,4,-0.128,-1.713
82.1,21587058.592,311723.222,19730417.901,141955.209,184212063.927,346119003.627,237983256.757,Break_/_Bridge,4,4,-0.115,-1.795
82.2,17276091.077,311236.141,44759362.205,142517.176,189960646.982,349498256.703,285899415.733,Break_/_Bridge,4,4,-0.115,-1.798
82.3,29162321.061,311016.597,104536559.69,142027.179,187907922.803,342502552.138,315410209.55,Break_/_Bridge,1,5,-0.088,-1.831
82.4,23336432.702,310163.044,145913521.38,142137.363,184352645.752,340623519.206,306303108.583,Break_/_Bridge,1,5,-0.025,-1.897
82.5,18675722.015,309930.977,170380605.281,141851.092,185598029.692,342275566.019,266184948.582,Break_/_Bridge,1,5,-0.011,-1.914
82.6,26332325.52,311297.017,179185134.993,141331.956,186606496.633,329824220.322,312599817.333,Break_/_Bridge,2,5,0.01,-1.94
82.7,21072448.107,311901.875,211002913.671,141266.368,186260709.124,334046823.917,323878513.141,Break_/_Bridge,2,5,0.03,-1.953
82.8,16864477.816,311076.976,219081414.162,140930.227,190279845.249,340554978.293,287345172.255,Break_/_Bridge,2,5,0.057,-1.953
82.9,13498107.557,310388.887,234271220.856,141289.28,198505022.373,351954845.894,248741669.19,Break_/_Bridge,2,5,0.083,-1.96
83.0,26139917.458,310459.264,248897399.183,141646.766,192434517.677,363271179.705,218927004.596,Break_/_Bridge,3,5,0.095,-1.96
83.1,20918274.568,312206.331,254954199.927,141453.209,188464736.429,371990793.89,190895339.325,Break_/_Bridge,3,5,0.128,-1.942
83.2,16741192.545,312168.131,247358425.636,141780.499,195122242.372,381820461.727,165913736.764,Break_/_Bridge,3,5,0.15,-1.91
83.3,28734401.78,313240.591,255982732.403,142066.043,193514918.387,370250351.771,214655974.567,Break_/_Bridge,4,5,0.169,-1.876
83.4,22993977.707,313251.279,251510456.576,142400.4,189762915.359,368463857.216,192996705.059,Break_/_Bridge,4,5,0.184,-1.83
83.5,18401653.515,314620.927,248460937.059,142904.379,191885048.074,371139918.973,163026130.487,Break_/_Bridge,4,5,0.191,-1.786
83.6,30062803.258,314297.701,238513982.745,142668.168,193714488.628,378042394.906,141577389.368,Break_/_Bridge,1,6,0.204,-1.731
83.7,24056728.988,313146.285,253725978.509,142253.624,184568167.274,383692914.472,130810414.157,Break_/_Bridge,1,6,0.211,-1.684
83.8,19251967.924,312736.6,242800711.321,142010.712,184368593.285,390947138.982,116292330.701,Break_/_Bridge,1,6,0.239,-1.64
83.9,15408057.717,311668.448,228033297.627,141630.205,181896838.844,396574559.66,106899991.435,Break_/_Bridge,1,6,0.274,-1.545
84.0,23718190.361,312472.022,245367764.454,142070.177,179525034.818,384383236.601,167010132.867,Break_/_Bridge,2,6,0.288,-1.479
84.1,18981107.375,310525.224,245095319.81,141291.269,177922941.892,383346133.654,152431891.783,Break_/_Bridge,2,6,0.288,-1.439
84.2,15191372.282,310899.36,248017420.352,142610.227,181174813.155,381716079.766,129500079.926,Break_/_Bridge,2,6,0.288,-1.415
84.3,27494611.485,309228.156,241740231.508,142028.242,177493296.796,387924567.366,119525965.451,Break_/_Bridge,3,6,0.288,-1.376
84.4,22002326.954,308125.732,249447364.589,141077.192,175882442.033,391975729.609,111879046.952,Break_/_Bridge,3,6,0.288,-1.338
84.5,17608478.756,307996.544,261542166.95,140379.555,178076615.52,397895023.713,102530147.02,Break_/_Bridge,3,6,0.288,-1.302
84.6,29428314.368,307749.223,251897506.389,140092.562,180583028.358,397704382.798,149121554.592,Break_/_Bridge,4,6,0.288,-1.247
84.7,23549164.847,306278.706,233543953.43,139563.931,173580313.203,383542375.429,173927629.068,Break_/_Bridge,4,6,0.288,-1.193
84.8,18846062.891,307608.987,240240014.19,139743.171,173426652.485,384394204.67,149681962.138,Break_/_Bridge,4,6,0.288,-1.111
84.9,15083443.915,309082.998,242058926.418,140087.442,177036148.184,383592546.586,131968329.963,Break_/_Bridge,4,6,0.274,-1.043
85.0,27408109.545,311001.495,246705185.891,140199.809,175837380.462,370905410.566,123061660.156,Break_/_Bridge,1,7,0.255,-0.982
85.1,21933006.967,310647.107,248867856.855,140223.616,172936708.493,359690207.978,169691670.868,Break_/_Bridge,1,7,0.237,-0.936
85.2,17553008.032,311299.473,261590776.222,140982.096,176078503.95,356638050.909,192934865.65,Break_/_Bridge,1,7,0.225,-0.905
85.3,25434234.897,311979.397,272589007.932,140973.807,179710990.484,344904444.78,268406813.013,Break_/_Bridge,2,7,0.206,-0.89
85.4,20353937.058,311769.27,283554570.954,141207.311,180352610.647,343752246.278,274028313.615,Break_/_Bridge,2,7,0.204,-0.886
85.5,16289704.732,311064.17,279688400.269,141122.067,177496139.806,344785110.696,297550724.628,Break_/_Bridge,2,7,0.204,-0.881
85.6,28373153.371,312048.729,289059534.554,141222.242,179495246.297,353499281.323,307541299.985,Break_/_Bridge,3,7,0.203,-0.874
85.7,22704988.024,311448.35,287558219.909,140972.879,183760515.588,364696408.263,299345427.175,Break_/_Bridge,3,7,0.15,-0.746
85.8,18170509.75,311524.278,287701616.96,140803.424,191513313.635,357477694.984,365144503.05,Break_/_Bridge,3,7,0.1,-0.658
85.9,14543022.048,312363.781,294001075.062,141105.056,199724777.742,358419399.714,358374461.67,Break_/_Bridge,3,7,0.072,-0.592
86.0,26975942.1,312286.599,290617014.466,141245.288,196546658.565,357313363.275,370222817.103,Break_/_Bridge,4,7,0.034,-0.476
86.1,21587287.933,309471.93,283600073.999,140428.467,198415122.767,362421544.893,364145403.338,Break_/_Bridge,4,7,0.003,-0.393
86.2,17276409.161,307895.018,277918534.344,140169.736,204441377.13,369526837.88,338970455.948,Break_/_Bridge,4,7,-0.018,-0.279
86.3,29162607.939,308970.157,282965695.629,141568.641,202806851.937,362223048.144,389377190.701,Break_/_Bridge,1,8,-0.046,-0.151
86.4,23336647.378,308723.058,284597952.379,142324.8,199581993.796,361863171.991,361681600.913,Break_/_Bridge,1,8,-0.046,-0.142
86.5,18675982.026,309921.359,271003501.317,142471.986,191387544.193,364769719.551,372427193.046,Break_/_Bridge,1,8,-0.046,-0.136
86.6,26332527.56,310194.215,269521707.379,142036.545,196079431.974,340056001.828,381694106.243,Break_/_Bridge,2,8,-0.06,0.024
86.7,21072600.863,309395.185,273596868.979,141388.553,195420038.719,337667738.992,385645262.911,Break_/_Bridge,2,8,-0.06,0.185
86.8,16864608.978,308970.282,266080068.525,140968.712,207612316.024,327336521.465,392283321.105,Break_/_Bridge,2,8,-0.066,0.254
86.9,13498316.139,310228.901,254170777.747,140842.043,210954198.957,317978232.477,398698424.514,Break_/_Bridge,2,8,-0.066,0.315
87.0,26140219.134,311232.707,269016664.932,141332.914,204339702.731,305946059.242,433342522.138,Break_/_Bridge,3,8,-0.06,0.373
87.1,20918845.274,313073.882,261708338.083,141783.884,207134752.777,300453996.124,454221411.306,Break_/_Bridge,3,8,-0.046,0.447
87.2,16741786.946,311168.633,233817904.785,141453.881,205219500.228,303007137.913,456014893.704,Break_/_Bridge,3,8,-0.012,0.525
87.3,28735028.913,310279.593,245953522.627,141431.368,199043738.914,301833247.979,465339464.572,Break_/_Bridge,4,8,0.003,0.584
87.4,22994360.66,314060.065,254278779.618,141980.915,191024443.415,302946714.16,444370117.918,Break_/_Bridge,4,8,0.003,0.622
87.5,18401893.317,313196.551,239006965.012,141756.758,197065689.456,301556749.848,449536216.977,Break_/_Bridge,4,8,0.003,0.672
87.6,30063038.537,313105.905,210507773.284,141786.356,202674466.372,302060790.506,461700126.518,Break_/_Bridge,1,9,0.003,0.699
87.7,24057053.907,312074.998,192423034.327,141057.12,199357780.587,301399985.573,423200583.006,Break_/_Bridge,1,9,-0.011,0.735
87.8,19252165.444,310742.486,199098648.645,141341.832,208920528.46,298916557.896,368923867.794,Break_/_Bridge,1,9,-0.011,0.767
87.9,15408212.728,310842.042,225571213.374,141286.587,216119984.846,296953035.79,312649479.981,Break_/_Bridge,1,9,-0.011,0.783
